protein,fat,carbohydrates,sugar,sodium,calories,class
0.0,0.0,0.0,0.0,0.0,30.0,1
6.0,0.0,26.0,10.0,410.0,130.0,1
0.84,0.0,1.0,0.48,0.0,9.0,1
1.0,0.0,4.0,2.0,10.0,15.0,1
2.0,0.0,4.0,1.0,75.0,20.0,1
4.0,4.5,12.0,0.0,200.0,110.0,1
0.0,0.0,2.0,1.0,40.0,15.0,1
10.0,1.0,35.0,28.4,50.0,221.0,1
9.0,52.0,12.0,7.0,1210.0,550.0,1
2.9,1.1,11.0,2.8,129.0,61.0,1
11.0,3.0,23.0,23.0,1326.0,98.0,1
1.0,8.0,19.6,17.1,194.0,145.0,1
4.4,7.8,9.4,2.6,26.8,119.0,1
5.0,3.0,18.0,1.0,475.0,112.0,1
1.0,0.0,4.0,2.0,400.0,20.0,1
0.3,0.0,1.9,0.9,0.0,8.0,1
1.0,0.0,4.0,2.0,400.0,20.0,1
2.4,1.7,11.8,7.4,260.0,77.0,1
0.0,0.0,0.0,0.0,0.0,50.0,1
2.0,1.0,4.0,0.0,8.0,30.0,1
0.0,0.0,0.0,0.0,0.0,40.0,1
6.0,0.0,26.0,10.0,410.0,130.0,1
0.84,0.13,1.76,0.0,0.0,9.0,1
1.0,2.0,4.0,1.0,80.0,40.0,1
2.0,0.5,16.0,3.0,240.0,70.0,1
0.0,0.0,0.0,0.0,0.0,170.0,1
0.0,0.0,2.0,0.0,0.0,8.0,1
9.3,12.0,11.0,3.0,534.0,440.0,1
0.0,13.0,1.0,1.0,260.0,130.0,1
7.0,4.0,1.0,0.2,0.1,180.0,1
9.0,9.0,10.0,0.0,457.0,163.0,1
0.0,0.0,10.0,0.0,0.0,100.0,1
2.0,0.0,4.0,1.0,45.0,25.0,1
24.0,0.0,40.0,0.0,0.0,389.0,1
12.0,1.0,5.0,0.0,0.0,200.0,1
0.5,0.3,25.0,19.0,2.0,95.0,1
1.0,0.0,3.0,2.0,290.0,15.0,1
1.0,0.0,2.0,1.0,15.0,15.0,1
0.0,2.5,1.0,0.0,330.0,25.0,1
1.68,0.26,3.52,0.96,32.0,19.0,1
1.0,12.0,5.0,3.0,125.0,130.0,1
1.0,6.0,15.0,13.0,216.0,112.0,1
4.0,4.5,12.0,4.0,170.0,100.0,1
4.0,34.0,26.0,0.0,0.0,410.0,1
1.0,0.0,2.0,0.0,35.0,10.0,1
40.0,26.0,10.0,2.0,1263.0,420.0,1
1.0,0.0,3.0,3.0,50.0,22.9446,1
1.0,0.0,4.0,2.0,0.0,20.0,1
4.0,10.0,7.2,1.5,161.0,117.0,1
1.0,15.0,3.0,2.0,220.0,150.0,1
15.0,19.0,38.0,0.0,790.0,300.0,1
4.0,4.5,12.0,0.0,200.0,110.0,1
19.0,6.0,32.0,0.0,0.0,331.0,1
4.3,4.5,14.9,2.0,651.0,114.0,1
4.3,0.2,11.0,0.0,0.0,60.0,1
0.0,0.0,0.0,0.0,0.0,30.0,1
1.4,0.0,2.9,0.8,28.0,15.0,1
3.0,1.0,21.0,3.0,330.0,100.0,1
1.0,0.0,4.0,1.0,310.0,20.0,1
6.0,1.0,21.0,14.0,475.0,98.0,1
0.0,5.4,9.6,0.0,177.0,60.0,1
5.0,5.0,16.0,4.0,743.0,97.0,1
0.0,0.0,2.0,1.0,0.0,10.0,1
0.63,0.12,2.77,1.66,14.0,12.0,1
6.2,3.0,25.0,22.0,200.0,124.0,1
2.0,7.0,22.0,1.0,180.0,150.0,2
2.1347,12.374,17.7581,0.2126,266.202,189.735,2
1.0,1.0,46.0,0.0,3.0,53.0,2
2.4,3.25,22.5,1.12,269.0,125.0,2
1.0461,11.2004,26.8413,6.8974,113.115,210.997,2
3.5,9.2,29.0,2.1,371.0,207.0,2
3.2,0.7,26.9,0.9,16.3,124.0,2
2.0,7.0,18.0,0.0,220.0,140.0,2
1.9,10.6,18.0,0.1,149.0,155.0,2
3.0,0.0,30.0,2.0,360.0,128.0,2
7.39,13.82,79.8,3.43,803.0,465.0,2
3.3,8.0,26.9,1.3,200.0,199.0,2
0.0,0.0,0.0,0.0,0.0,160.0,2
3.43,14.73,41.44,0.3,210.0,312.0,2
3.8,15.1,19.1,0.4,186.0,226.0,2
6.2,3.1,31.8,0.0,931.2,181.9,2
2.2,0.1,20.0,4.2,2.0,86.0,2
0.0,7.6,27.0,0.0,0.0,191.0,2
4.1,14.5,36.6,1.7,457.0,293.0,2
3.5,6.9,26.8,1.5,320.0,190.0,2
3.0,2.5,15.0,0.0,220.0,90.0,2
2.6,5.4,27.7,0.7,100.0,165.0,2
3.1,7.5,24.8,0.4,100.0,162.0,2
16.0,12.0,7.0,0.0,244.0,199.0,2
6.62,29.98,66.06,1.2,240.0,562.0,2
4.0,31.0,46.0,18.0,500.0,470.0,2
3.0,0.2,26.0,1.0,10.0,110.0,2
1.0,4.0,12.0,4.0,166.0,84.0,2
10.95,11.6,41.88,1.5,925.0,321.0,2
2.0,0.0,24.0,0.0,450.0,105.0,2
3.0,2.5,15.0,0.0,220.0,90.0,2
4.0,15.0,35.0,0.0,810.0,290.0,2
3.0,0.0,22.0,2.0,25.0,126.0,2
17.19,20.18,10.49,2.72,16.0,271.0,2
5.0,7.0,0.0,0.0,0.0,80.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
11.3,9.0,33.4,3.4,593.8,273.0,2
0.6,3.1,3.9,0.0,0.0,46.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
4.0,19.0,48.0,0.0,270.0,380.0,2
29.0,13.0,17.0,0.0,0.0,300.0,2
2.0,0.0,21.0,1.0,25.0,121.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
11.94,12.87,41.94,1.41,598.0,335.0,2
6.0,7.0,26.0,1.0,200.0,252.0,2
7.0,0.4,63.0,4.0,30.0,278.0,2
1.0,0.4,28.0,13.0,37.0,107.0,2
2.21,8.0,19.15,0.86,7.0,152.0,2
1.8,5.7,14.5,0.0,0.0,125.0,2
1.0,4.0,22.0,7.0,170.0,130.0,2
5.0,15.0,26.0,0.0,650.0,259.0,2
2.9,8.6,24.7,0.3,1.0,199.0,2
4.3,0.2,37.0,2.0,17.0,161.0,2
1.0,7.0,32.0,8.0,187.0,187.0,2
2.5,0.1,21.8,0.9,7.5,96.2,2
3.8,14.9,27.3,0.4,183.5,225.8,2
0.0,2.0,30.4,6.5,53.0,130.0,2
9.3,5.6,21.5,1.6,334.0,173.0,2
6.0,7.0,0.4,0.4,94.0,92.0,2
0.4,3.58,9.74,4.58,1.0,68.0,2
6.03,7.91,18.14,0.81,214.0,167.0,2
17.94,7.48,7.79,0.0,306.0,175.0,2
9.0,3.0,14.0,1.0,868.0,108.0,2
11.0,19.0,64.0,3.0,830.0,470.0,2
3.0,0.5,26.0,4.0,620.0,120.0,2
1.6,0.0,20.0,4.2,55.0,86.0,2
4.0,0.3,30.0,0.0,14.0,154.0,2
2.0,3.0,23.0,0.0,21.0,123.0,2
0.0,13.6,0.0,0.0,0.0,303.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
2.0,0.0,33.0,7.0,45.0,130.0,2
1.6,0.4,27.9,14.5,0.05,128.0,2
5.5,6.7,0.5,0.23,123.0,86.0,2
2.1,0.1,27.0,6.0,73.0,114.0,2
6.08,14.76,27.81,1.79,764.0,268.0,2
2.0,9.0,14.0,1.0,95.0,150.0,2
1.8,0.5,17.5,0.8,0.0,81.0,2
2.4,16.2,0.3,0.0,0.0,157.0,2
4.0,15.0,35.0,0.0,810.0,290.0,2
3.0,0.0,26.0,1.0,10.0,110.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
25.0,30.0,80.0,3.0,2350.0,690.0,2
3.0,1.0,18.0,3.0,160.0,90.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
6.29,5.22,18.83,0.0,0.0,145.0,2
3.0,0.0,26.0,1.0,0.0,110.0,2
3.0,0.0,26.0,0.0,0.0,110.0,2
2.2,9.0,13.6,0.0,0.0,141.0,2
3.0,16.0,25.0,2.0,460.0,250.0,2
6.0,7.0,0.4,0.2,95.0,90.0,2
2.1,0.1,27.0,6.0,73.0,114.0,2
4.3,0.2,37.0,1.7,13.0,163.0,2
5.615,10.9378,33.505,1.3946,222.437,257.375,2
13.61,14.84,0.83,0.4,207.0,196.0,2
11.94,12.87,41.94,1.41,598.0,335.0,2
11.0,19.0,64.0,3.0,830.0,470.0,2
15.0,17.0,4.0,0.0,390.0,230.0,2
6.0,4.5,0.0,0.0,150.0,70.0,2
24.6157,12.4897,56.5591,5.2687,732.989,445.34,2
1.0,9.0,16.0,4.0,70.0,150.0,2
5.69,0.29,48.0,2.37,22.0,211.0,1
2.2,0.1,20.4,0.9,4.0,87.0,1
1.0,0.0,11.0,0.5,121.0,61.0,1
2.0,0.1,20.0,1.0,4.0,87.0,1
3.0,0.0,26.0,1.0,39.0,110.0,1
1.0,0.1,16.0,0.7,4.0,68.0,1
2.9,0.1,17.21,0.0,14.0,78.0,1
1.99,0.14,20.5,6.4,27.0,88.0,1
4.0,0.0,26.0,0.0,12.0,100.0,1
1.5,0.1,15.7,0.7,3.0,68.0,1
1.0,0.14,18.0,6.0,27.0,76.0,1
1.0,0.0,18.0,6.0,27.0,76.0,1
1.37,0.14,17.72,5.74,27.0,76.0,1
3.0,0.0,26.0,1.0,0.0,110.0,1
1.5,0.1,16.0,0.7,3.1,68.0,1
2.1,0.2,18.0,6.0,27.0,76.0,1
4.0,0.0,24.0,0.0,0.0,110.0,1
1.0,0.0,28.0,0.0,2.0,119.0,1
1.6,0.1,20.1,4.2,55.0,86.0,1
4.0,0.0,34.0,2.0,21.0,154.0,1
1.71,0.1,20.01,0.85,241.0,86.0,1
3.0,0.0,31.0,1.4,6.0,135.0,1
3.21,0.24,25.0,1.7,65.0,108.0,1
1.78,0.06,22.82,4.74,62.0,98.0,1
8.0,0.0,64.0,3.0,42.0,290.0,1
1.4,0.1,18.0,6.0,27.0,76.0,1
3.0,0.0,31.0,1.0,8.0,134.0,1
3.0,0.0,23.0,0.0,0.0,120.0,1
8.5,13.87,13.39,1.56,473.0,200.0,1
2.0,0.0,10.47,0.58,60.0,53.0,1
1.2,0.0,15.0,0.6,3.6,64.0,1
3.3,0.2,24.9,9.8,16.0,125.0,1
3.0,0.0,25.0,1.0,0.0,120.0,1
2.07,0.21,26.76,8.67,41.0,115.0,1
2.0,0.1,13.0,0.8,5.0,53.0,1
1.6,0.0,20.0,4.2,55.0,86.0,1
3.0,0.0,26.0,1.0,0.0,110.0,1
6.0,5.0,1.0,0.0,65.0,70.0,1
6.0,0.0,57.0,3.0,3.0,244.0,1
1.0,0.1,18.0,5.7,27.0,76.0,1
3.0,0.0,33.0,1.0,0.0,144.0,1
1.81,2.24,19.52,0.0,0.0,103.0,1
2.7,0.2,31.2,1.3,8.0,134.0,1
1.4,0.1,18.0,6.0,27.0,76.0,1
3.0,0.0,25.0,0.0,10.0,110.0,1
2.86,0.1,17.2,0.0,250.0,78.0,1
3.0,0.03,27.0,2.0,0.0,123.0,1
1.5,0.1,15.7,0.7,3.0,68.0,1
2.0,0.0,23.0,0.0,0.0,100.0,1
1.3,0.0,11.8,1.0,4.5,52.0,1
3.0,0.0,26.0,1.0,0.0,110.0,1
2.0,0.0,23.0,7.0,70.0,100.0,1
69.0,3.4,0.0,0.0,0.0,330.0,1
1.37,0.14,17.72,5.74,263.0,76.0,1
1.4,0.1,18.0,5.7,27.0,76.0,1
2.0,0.0,20.0,1.0,5.0,86.0,1
2.0,2.0,18.0,0.9,50.0,50.0,1
27.0,1.0,0.0,0.0,157.0,110.0,1
6.0,5.0,1.0,0.0,65.0,70.0,1
1.9,0.0,20.0,0.0,0.0,86.0,1
6.25,5.6,0.0,0.0,70.0,75.5,1
48.0,2.4,374.4,16.8,96.0,1608.0,1
6.0,5.0,0.6,0.0,62.0,78.0,1
6.0,5.0,0.0,0.0,70.0,70.0,1
0.6,0.1,6.4,2.7,45.0,27.0,1
1.26,1.0,11.78,0.86,4.0,36.0,1
1.7,0.3,17.1,0.0,0.0,75.0,1
4.64,3.91,0.41,0.41,103.0,57.0,1
2.1,0.3,5.0,2.0,32.0,27.0,1
0.4,0.0,5.0,1.6,0.0,21.3,1
2.1,0.1,25.0,1.1,6.3,107.5,1
19.4,14.6,0.2,0.0,67.0,215.0,1
4.0,0.0,37.0,2.0,17.0,161.09,1
5.2,0.8,20.1,0.9,4.0,87.0,1
3.0,0.2,34.0,1.4,8.0,145.0,1
5.1,0.3,60.0,2.5,15.0,258.0,1
3.0,0.0,17.0,0.0,14.0,78.0,1
17.5,14.1,36.1,5.7,995.0,525.0,1
2.4,0.0,11.2,1.7,5.0,60.0,1
3.0,0.2,26.0,1.0,10.0,110.0,1
6.0,5.0,1.0,1.0,62.0,78.0,1
1.1,0.1,12.1,0.0,7.0,55.0,1
2.0,2.0,28.0,0.0,11.0,117.0,1
0.0,0.0,5.0,0.0,1.0,25.0,1
6.26,5.28,0.56,0.56,71.0,77.0,1
2.4,0.22,4.11,1.3,14.0,22.0,1
1.68,0.18,9.96,7.96,77.0,44.0,1
1.2,0.0,5.6,0.9,3.0,30.0,1
1.69,0.16,31.28,0.56,9.0,132.0,1
6.29,5.3,0.56,0.56,62.0,78.0,1
11.0526,8.3687,0.6336,0.3256,124.958,125.838,1
6.29,5.3,0.56,0.56,62.0,78.0,1
3.0,0.0,31.0,5.0,53.0,107.0,1
6.0,5.0,1.0,0.0,65.0,70.0,1
1.6,0.1,11.9,0.5,0.0,72.0,1
1.46,0.8,15.7,68.0,3.0,68.0,1
6.0,5.0,0.6,0.6,62.0,78.0,1
5.51,4.65,0.49,0.49,122.0,68.0,1
3.6,0.1,0.2,0.2,55.0,17.0,1
6.29,5.3,0.56,0.56,62.0,78.0,1
2.0,14.66,8.53,0.66,7.0,160.0,0
2.9,21.0,12.0,1.0,10.0,234.0,0
2.9,21.0,12.0,1.0,10.0,234.0,0
2.9,21.0,12.0,1.0,10.0,234.0,0
0.0,100.0,0.0,0.0,0.0,884.0,0
2.9,21.0,12.0,1.0,10.0,234.0,0
4.0,29.0,17.0,1.0,14.0,322.0,0
2.9,21.0,12.0,1.0,10.0,234.0,0
2.0,14.66,8.53,0.7,7.0,160.0,0
2.7,21.0,12.0,0.4,11.0,227.0,0
2.0,15.0,9.0,0.7,3.0,160.0,0
4.0,29.0,2.0,1.3,14.0,322.0,0
6.0,10.0,2.0,0.0,0.0,118.0,0
2.0,16.0,8.0,0.0,8.0,160.0,0
2.6,18.1,1.5,1.4,5.0,188.0,0
2.0,15.0,9.0,0.7,7.0,160.0,0
2.9,21.0,2.0,1.0,10.0,234.0,0
4.0,29.0,17.0,1.3,14.0,322.0,0
1.8,19.6,0.4,0.0,7.0,191.0,0
0.5,6.0,3.0,0.0,0.0,56.0,0
7.0,21.4,12.5,1.0,10.2,234.0,0
15.0,7.0,8.0,2.0,320.0,146.0,0
1.5,12.0,6.0,0.0,0.0,120.0,0
3.0,23.0,13.0,0.0,10.0,250.0,0
3.4,31.6,12.6,0.0,8.0,322.0,0
1.9,19.5,1.9,0.5,20.0,204.0,0
10.0,25.0,18.0,0.0,0.0,300.0,0
1.0,7.0,4.0,0.0,0.0,80.0,0
0.5,2.5,1.5,0.0,0.0,91.0,0
3.0,21.0,12.0,0.0,11.0,227.0,0
19.0,9.0,49.0,7.0,790.0,340.0,0
1.0,12.0,7.0,0.0,5.0,130.0,0
3.0,24.0,1.0,0.0,0.0,240.0,0
1.0,7.5,1.0,0.5,3.5,80.0669,0
0.0,14.0,0.0,0.0,0.0,130.0,0
1.9,20.2,0.4,0.0,0.0,188.0,0
16.0,11.0,24.0,1.0,470.0,260.0,0
13.0,8.7,42.0,0.0,0.0,304.0,0
15.0,7.0,8.0,2.0,320.0,146.0,0
1.0,8.0,4.0,0.0,0.0,80.0,0
0.695,8.416,2.141,0.445,158.216,84.906,0
20.0,8.0,20.0,0.0,0.0,221.0,0
3.0,21.0,12.0,0.0,0.0,234.0,0
22.0,13.0,49.0,7.0,860.0,390.0,0
2.0,15.0,8.0,0.0,0.0,114.0,0
1.4,10.5,6.0,0.5,5.0,117.0,0
13.0,21.0,42.0,4.0,350.0,390.0,0
10.0,4.0,27.0,3.0,130.0,181.0,0
1.0,32.0,3.0,2.0,520.0,310.0,0
1.0,7.0,4.0,2.0,180.0,80.0,0
0.75,21.0,3.0,0.0,0.0,59.0,0
0.52,10.95,2.0,0.2,60.73,108.63,0
38.0,63.0,62.0,10.0,1660.0,960.0,0
2.0,15.0,2.0,1.0,7.0,160.0,0
3.0,13.0,8.0,1.0,0.0,140.0,0
24.0,10.0,49.0,8.0,800.0,370.0,0
4.9103,14.0176,7.2034,2.3426,357.834,165.308,0
2.4737,6.5969,12.0135,6.7379,5.372,106.288,0
3.0,22.0,12.8,1.0,10.0,240.0,0
16.0,11.0,24.0,1.0,470.0,260.0,0
2.6,26.9,2.6,0.7,7.0,281.0,0
1.0,5.0,2.0,0.0,2.0,50.0,0
0.3716,1.3825,1.9866,0.8074,50.5757,19.9038,0
3.0,23.0,13.0,0.0,10.0,250.0,0
3.0,13.0,8.0,0.0,0.0,140.0,0
3.0,23.0,13.0,0.0,10.0,250.0,0
2.0,14.66,8.53,0.66,7.0,160.0,0
1.0,32.0,3.0,2.0,520.0,310.0,0
0.0,5.0,3.0,0.0,5.0,60.0,0
19.0,9.0,49.0,7.0,790.0,340.0,0
1.9,19.5,1.8,0.0,0.0,199.0,0
41.0,48.0,16.0,3.0,970.0,650.0,0
3.0,22.0,2.7,1.0,2.0,240.0,0
0.0,4.5,0.0,0.0,0.0,40.0,0
16.0,15.0,46.0,6.0,660.0,370.0,0
0.66,3.0,2.4,0.73,0.0,36.0,0
0.0,14.0,0.0,0.0,0.0,120.0,0
0.0,4.5,3.0,0.0,0.0,40.0,0
33.3186,14.9579,39.0474,3.9683,464.097,419.354,0
0.0,22.0,5.0,1.0,114.0,120.0,0
3.4,24.94,14.51,1.12,12.0,272.0,0
23.9,23.4,39.7,3.8,0.66,469.0,0
1.0,4.5,3.0,0.0,0.0,50.0,0
41.0,48.0,16.0,3.0,970.0,650.0,0
3.12,21.84,12.48,0.0,10.0,236.0,0
3.0,23.0,12.0,1.0,11.0,240.0,0
4.0,29.0,17.0,1.3,14.0,322.0,0
1.0,8.0,4.0,0.0,0.0,80.0,0
25.0,6.0,10.0,5.0,100.0,190.0,0
2.0,15.0,2.0,0.7,7.0,160.0,0
4.4,23.0,1.8,1.8,2.0,160.0,0
1.4,9.8,1.0,0.0,10.0,140.0,0
1.0,11.0,1.0,0.4,5.0,120.0,0
3.7,30.0,12.0,0.0,21.0,306.0,0
2.0,14.7,1.87,0.6,7.0,161.0,0
1.9,19.6,1.7,0.0,0.0,197.0,0
3.0,22.5,15.0,0.0,0.0,250.0,0
2.6,18.1,1.5,1.4,5.0,188.0,0
1.0,15.0,6.0,1.0,7.0,161.0,0
1.88,23.5,0.4,0.4,4.7,233.0,0
7.0,14.0,7.0,2.0,80.0,170.0,2
0.0,0.0,17.0,0.0,0.0,170.0,2
1.0,0.0,11.0,0.0,0.0,147.0,2
0.0,0.0,8.0,0.0,0.0,140.0,2
0.0,0.0,40.0,40.0,41.0,170.0,2
0.0,0.0,37.4,37.4,5.0,145.0,2
1.5,0.0,11.5,0.0,13.0,192.0,2
1.0,0.0,5.0,0.0,0.0,95.0,2
0.0,0.0,11.4,0.0,11.0,136.0,2
1.0,0.0,12.0,0.0,17.0,140.0,2
40.0,4.5,7.8,0.0,544.0,245.0,2
0.0,0.0,12.0,0.0,0.0,149.0,2
1.0,0.0,24.0,17.0,0.0,90.0,2
1.7,0.0,10.0,0.0,0.0,143.0,2
0.0,0.0,31.0,29.0,25.0,130.0,2
1.5,0.0,13.0,0.0,0.0,144.0,2
0.0,0.0,48.0,48.0,0.0,190.0,2
0.0,0.0,12.9,0.0,0.0,146.0,2
0.0,0.0,43.0,43.0,65.0,160.0,2
1.0,0.0,11.0,0.0,20.0,145.0,2
6.0,10.0,11.0,1.0,20.0,160.0,2
0.0,0.0,0.0,0.0,0.0,150.0,2
0.0,0.0,10.6,10.6,13.0,41.0,2
2.0,0.0,39.0,0.0,0.0,160.0,2
0.9,0.0,14.3,0.0,0.0,233.0,2
0.24,0.0,1.64,0.09,4.0,29.0,2
0.0,0.0,17.0,0.0,0.0,132.0,2
0.0,0.0,0.0,0.0,65.0,0.0,2
0.0,0.0,11.9,0.0,0.0,129.0,2
0.0,0.0,20.0,20.0,2.0,88.0,2
0.0,0.0,3.2,0.0,0.0,42.0,2
1.6,0.0,12.6,0.0,14.0,153.0,2
0.0,0.0,34.0,0.0,0.0,136.0,2
0.5,0.0,3.2,0.0,0.0,95.0,2
12.0,9.0,21.0,0.0,460.0,220.0,2
14.0,21.0,2.0,1.0,680.0,260.0,2
7.0,14.0,20.0,2.0,550.0,230.0,2
0.18,0.1,11.0,0.5,0.0,192.0,2
2.0,0.0,11.0,0.0,7.0,142.0,2
3.0,0.0,29.0,8.0,290.0,140.0,2
1.3,0.0,11.4,0.0,4.0,138.0,2
1.0,0.0,5.0,0.0,17.0,99.0,2
3.0,0.0,14.0,0.0,0.0,176.0,2
1.66,0.0,12.78,0.0,14.0,155.0,2
9.0,7.0,15.0,0.0,350.0,160.0,2
0.34,0.0,2.5,0.0,0.0,45.0,2
1.3,0.0,11.22,1.3,6.9,140.0,2
0.0,0.0,14.1,0.0,0.0,231.0,2
1.0,0.0,13.0,0.0,0.0,147.0,2
0.0,0.0,18.0,0.0,0.0,115.0,2
12.0,9.0,21.0,0.0,460.0,220.0,2
0.9,0.0,6.9,0.0,14.0,114.0,2
0.0,0.0,0.0,0.0,0.0,148.0,2
4.0,8.0,17.0,1.0,270.0,150.0,2
0.0,0.0,0.0,0.0,0.0,118.0,2
0.0,0.0,13.0,0.0,0.0,150.0,2
0.0,0.0,12.0,0.0,0.0,153.0,2
0.0,0.0,45.0,0.0,0.0,180.0,2
2.5,0.0,14.0,0.0,0.0,43.0,2
0.0,6.0,4.0,0.0,168.0,80.0,2
1.0,0.0,11.0,0.0,0.0,134.0,2
0.46,0.0,3.55,0.0,4.0,43.0,2
0.0,0.0,28.0,0.0,0.0,255.0,2
7.0,23.0,75.0,0.0,0.0,520.0,2
1.0,0.0,12.0,0.0,0.0,138.0,2
4.8,0.5,42.6,0.0,0.0,209.0,2
0.0,0.0,10.0,0.0,0.0,146.0,2
0.0,0.0,13.0,0.0,0.0,233.0,2
1.7,0.0,14.0,0.0,0.0,203.0,2
0.0,0.0,12.0,0.0,0.0,157.0,2
1.7,0.0,11.0,11.0,0.0,204.0,2
1.3,0.0,12.3,0.0,0.0,144.0,2
0.0,0.0,39.0,0.0,0.0,208.0,2
1.0,0.0,12.0,0.0,15.0,142.0,2
0.0,0.0,29.0,0.0,0.0,248.0,2
0.0,0.0,116.0,116.0,160.0,320.0,2
0.0,0.0,19.1,0.0,11.0,212.0,2
0.0,0.0,15.0,0.0,0.0,160.0,2
0.0,0.0,12.0,0.0,0.0,146.0,2
1.2,0.0,11.6,0.0,0.0,135.0,2
0.6,0.0,2.6,0.0,0.0,95.0,2
0.0,0.0,12.0,0.0,0.0,138.0,2
0.0,0.0,0.0,0.0,0.0,150.0,2
0.0,0.0,8.0,0.0,0.0,187.0,2
0.0,0.0,47.0,45.0,65.0,170.0,2
1.0,0.0,13.0,0.0,0.0,149.0,2
0.0,0.0,0.0,0.0,0.0,473.2,2
7.0,14.0,20.0,2.0,550.0,230.0,2
1.4,0.0,10.3,0.0,0.0,140.0,2
0.0,0.0,12.3,0.0,9.0,127.0,2
0.46,0.0,3.55,0.0,0.0,140.0,2
0.0,0.0,17.0,0.0,0.0,194.0,2
0.0,0.0,17.0,0.0,0.0,183.0,2
0.0,0.0,0.0,0.0,0.0,208.0,2
0.0,0.0,12.0,0.0,0.0,180.0,2
0.0,0.0,12.8,0.0,0.0,144.0,2
0.0,0.0,0.0,0.0,0.0,157.0,2
1.0,0.0,13.0,0.0,0.0,152.0,2
1.6,0.0,38.25,0.0,0.0,153.0,2
12.0,9.0,21.0,0.0,460.0,220.0,2
0.0,0.0,0.0,0.0,60.0,0.0,2
0.1,0.0,0.1,0.01,0.01,1.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,26.0,26.0,20.0,90.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,22.0,22.0,0.0,88.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,69.0,69.0,55.0,250.0,2
0.0,0.0,69.0,69.0,55.0,250.0,2
0.0,0.0,0.0,0.0,35.0,0.0,2
0.0,0.0,42.0,42.0,30.0,160.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.1,0.0,0.1,0.0,7.78,0.3,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,42.0,41.0,15.0,107.0,2
0.0,0.0,35.3,35.0,0.0,142.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,42.0,41.0,15.0,150.0,2
0.0,0.0,40.0,40.0,30.0,150.0,2
0.0,0.0,23.0,23.0,11.0,86.0,2
0.0,0.0,28.0,28.0,10.0,103.0,2
0.0,0.0,72.0,72.0,55.0,260.0,2
0.0,0.0,70.0,70.0,55.0,260.0,2
0.0,0.0,0.0,0.0,40.0,0.0,2
0.0,0.0,0.0,0.0,50.0,0.6,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,0.0,0.0,40.0,1.0,2
0.0,0.0,28.0,28.0,20.0,100.0,2
0.2,0.0,0.0,0.0,25.0,0.0,2
0.0,0.0,55.0,55.0,40.0,200.0,2
0.0,0.0,0.0,0.0,50.0,0.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,0.0,0.0,68.0,2.0,2
0.0,0.0,69.0,69.0,55.0,250.0,2
0.0,0.0,0.0,0.0,35.0,0.0,2
0.0,0.0,35.5,35.5,0.04,143.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,0.6,0.0,26.0,4.0,2
0.0,0.0,10.0,10.0,40.0,40.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.2,0.0,0.2,0.0,0.0,1.0,2
0.1,0.0,0.0,0.0,15.0,0.0,2
0.0,0.0,16.0,15.0,60.0,60.0,2
0.0,0.0,26.0,26.0,10.0,100.0,2
0.1,0.0,0.1,0.0,0.0,1.0,2
0.0,0.0,0.0,0.0,25.0,2.0,2
0.0,0.0,41.4,41.4,42.0,156.78,2
0.0,0.0,0.0,0.0,60.0,0.0,2
0.1,0.0,0.0,0.0,25.0,0.0,2
0.28,0.0,0.14,0.14,4.76,1.0,2
0.1,0.0,0.0,0.0,120.0,0.0,2
0.0,0.0,44.9,44.5,0.0,181.0,2
0.1,0.0,0.0,0.0,35.0,1.0,2
0.0,0.0,0.0,0.0,60.0,0.0,2
0.0,0.0,0.0,0.0,0.0,121.0,2
0.0,0.0,41.0,41.0,30.0,150.0,2
0.0,0.0,26.0,26.0,20.0,100.0,2
0.0,0.0,69.0,69.0,90.0,250.0,2
0.0,0.0,69.0,69.0,55.0,250.0,2
0.0,0.0,28.0,28.0,25.0,100.0,2
0.0,0.0,0.0,0.0,35.0,0.0,2
0.0,0.0,70.0,68.0,65.0,250.0,2
0.0,0.0,10.9,0.0,0.0,41.0,2
0.3,0.0,0.3,0.01,0.0,1.0,2
0.0,0.0,0.0,0.0,35.0,0.0,2
